Game_ID,Result,Home,Away,Date,Won,Won_Points,Lost,Lost_Points,Home_Won
401070728,"GS 123, PHX 103",Golden State Warriors,Phoenix Suns,20181022,Golden State Warriors,123,Phoenix Suns,103,Yes
401070729,"SA 143, LAL 142 (OT)",Los Angeles Lakers,San Antonio Spurs,20181022,San Antonio Spurs,143,Los Angeles Lakers,142,No
401070730,"DET 133, PHI 132 (OT)",Detroit Pistons,Philadelphia 76ers,20181023,Detroit Pistons,133,Philadelphia 76ers,132,Yes
401070731,"NO 116, LAC 109",New Orleans Pelicans,LA Clippers,20181023,New Orleans Pelicans,116,LA Clippers,109,Yes
401070732,"DEN 126, SAC 112",Denver Nuggets,Sacramento Kings,20181023,Denver Nuggets,126,Sacramento Kings,112,Yes
401070733,"ATL 111, DAL 104",Atlanta Hawks,Dallas Mavericks,20181024,Atlanta Hawks,111,Dallas Mavericks,104,Yes
401070734,"BKN 102, CLE 86",Cleveland Cavaliers,Brooklyn Nets,20181024,Brooklyn Nets,102,Cleveland Cavaliers,86,No
401070735,"MIA 110, NY 87",Miami Heat,New York Knicks,20181024,Miami Heat,110,New York Knicks,87,Yes
401070736,"TOR 112, MIN 105",Toronto Raptors,Minnesota Timberwolves,20181024,Toronto Raptors,112,Minnesota Timberwolves,105,Yes
401070737,"CHI 112, CHA 110",Chicago Bulls,Charlotte Hornets,20181024,Chicago Bulls,112,Charlotte Hornets,110,Yes
401070738,"UTAH 100, HOU 89",Houston Rockets,Utah Jazz,20181024,Utah Jazz,100,Houston Rockets,89,No
401070739,"IND 116, SA 96",San Antonio Spurs,Indiana Pacers,20181024,Indiana Pacers,116,San Antonio Spurs,96,No
401070740,"MIL 123, PHI 108",Milwaukee Bucks,Philadelphia 76ers,20181024,Milwaukee Bucks,123,Philadelphia 76ers,108,Yes
401070741,"LAL 131, PHX 113",Phoenix Suns,Los Angeles Lakers,20181024,Los Angeles Lakers,131,Phoenix Suns,113,No
401070742,"SAC 97, MEM 92",Sacramento Kings,Memphis Grizzlies,20181024,Sacramento Kings,97,Memphis Grizzlies,92,Yes
401070743,"GS 144, WSH 122",Golden State Warriors,Washington Wizards,20181024,Golden State Warriors,144,Washington Wizards,122,Yes
401070744,"DET 110, CLE 103",Detroit Pistons,Cleveland Cavaliers,20181025,Detroit Pistons,110,Cleveland Cavaliers,103,Yes
401070745,"POR 128, ORL 114",Orlando Magic,Portland Trail Blazers,20181025,Portland Trail Blazers,128,Orlando Magic,114,No
401070746,"BOS 101, OKC 95",Oklahoma City Thunder,Boston Celtics,20181025,Boston Celtics,101,Oklahoma City Thunder,95,No
401070747,"LAL 121, DEN 114",Los Angeles Lakers,Denver Nuggets,20181025,Los Angeles Lakers,121,Denver Nuggets,114,Yes
401070748,"CHA 135, CHI 106",Charlotte Hornets,Chicago Bulls,20181026,Charlotte Hornets,135,Chicago Bulls,106,Yes
401070749,"GS 128, NY 100",New York Knicks,Golden State Warriors,20181026,Golden State Warriors,128,New York Knicks,100,No
401070750,"TOR 116, DAL 107",Toronto Raptors,Dallas Mavericks,20181026,Toronto Raptors,116,Dallas Mavericks,107,Yes
401070751,"LAC 133, HOU 113",Houston Rockets,LA Clippers,20181026,LA Clippers,133,Houston Rockets,113,No
401070752,"MIL 125, MIN 95",Minnesota Timberwolves,Milwaukee Bucks,20181026,Milwaukee Bucks,125,Minnesota Timberwolves,95,No
401070753,"NO 117, BKN 115",New Orleans Pelicans,Brooklyn Nets,20181026,New Orleans Pelicans,117,Brooklyn Nets,115,Yes
401070754,"SAC 116, WSH 112",Sacramento Kings,Washington Wizards,20181026,Sacramento Kings,116,Washington Wizards,112,Yes
401070755,"BOS 109, DET 89",Detroit Pistons,Boston Celtics,20181027,Boston Celtics,109,Detroit Pistons,89,No
401070756,"UTAH 132, NO 111",New Orleans Pelicans,Utah Jazz,20181027,Utah Jazz,132,New Orleans Pelicans,111,No
401070757,"CHI 97, ATL 85",Atlanta Hawks,Chicago Bulls,20181027,Chicago Bulls,97,Atlanta Hawks,85,No
401070758,"IND 119, CLE 107",Cleveland Cavaliers,Indiana Pacers,20181027,Indiana Pacers,119,Cleveland Cavaliers,107,No
401070759,"PHI 105, CHA 103",Philadelphia 76ers,Charlotte Hornets,20181027,Philadelphia 76ers,105,Charlotte Hornets,103,Yes
401070760,"MIA 120, POR 111",Miami Heat,Portland Trail Blazers,20181027,Miami Heat,120,Portland Trail Blazers,111,Yes
401070761,"MEM 117, PHX 96",Memphis Grizzlies,Phoenix Suns,20181027,Memphis Grizzlies,117,Phoenix Suns,96,Yes
401070762,"MIL 113, ORL 91",Milwaukee Bucks,Orlando Magic,20181027,Milwaukee Bucks,113,Orlando Magic,91,Yes
401070763,"SA 110, LAL 106",San Antonio Spurs,Los Angeles Lakers,20181027,San Antonio Spurs,110,Los Angeles Lakers,106,Yes
401070764,"GS 120, BKN 114",Brooklyn Nets,Golden State Warriors,20181028,Golden State Warriors,120,Brooklyn Nets,114,No
401070765,"UTAH 113, DAL 104",Dallas Mavericks,Utah Jazz,20181028,Utah Jazz,113,Dallas Mavericks,104,No
401070766,"OKC 117, PHX 110",Oklahoma City Thunder,Phoenix Suns,20181028,Oklahoma City Thunder,117,Phoenix Suns,110,Yes
401070767,"LAC 136, WSH 104",LA Clippers,Washington Wizards,20181028,LA Clippers,136,Washington Wizards,104,Yes
401070792,"OKC 111, CHA 107",Charlotte Hornets,Oklahoma City Thunder,20181101,Oklahoma City Thunder,111,Charlotte Hornets,107,No
401070793,"DEN 110, CLE 91",Cleveland Cavaliers,Denver Nuggets,20181101,Denver Nuggets,110,Cleveland Cavaliers,91,No
401070794,"PHI 122, LAC 113",Philadelphia 76ers,LA Clippers,20181101,Philadelphia 76ers,122,LA Clippers,113,Yes
401070795,"SAC 146, ATL 115",Atlanta Hawks,Sacramento Kings,20181101,Sacramento Kings,146,Atlanta Hawks,115,No
401070796,"BOS 117, MIL 113",Boston Celtics,Milwaukee Bucks,20181101,Boston Celtics,117,Milwaukee Bucks,113,Yes
401070797,"POR 132, NO 119",Portland Trail Blazers,New Orleans Pelicans,20181101,Portland Trail Blazers,132,New Orleans Pelicans,119,Yes
401070798,"LAC 120, ORL 95",Orlando Magic,LA Clippers,20181102,LA Clippers,120,Orlando Magic,95,No
401070799,"HOU 119, BKN 111",Brooklyn Nets,Houston Rockets,20181102,Houston Rockets,119,Brooklyn Nets,111,No
401070800,"OKC 134, WSH 111",Washington Wizards,Oklahoma City Thunder,20181102,Oklahoma City Thunder,134,Washington Wizards,111,No
401070801,"IND 107, CHI 105",Chicago Bulls,Indiana Pacers,20181102,Indiana Pacers,107,Chicago Bulls,105,No
401070802,"NY 118, DAL 106",Dallas Mavericks,New York Knicks,20181102,New York Knicks,118,Dallas Mavericks,106,No
401070803,"MEM 110, UTAH 100",Utah Jazz,Memphis Grizzlies,20181102,Memphis Grizzlies,110,Utah Jazz,100,No
401070804,"TOR 107, PHX 98",Phoenix Suns,Toronto Raptors,20181102,Toronto Raptors,107,Phoenix Suns,98,No
401070805,"GS 116, MIN 99",Golden State Warriors,Minnesota Timberwolves,20181102,Golden State Warriors,116,Minnesota Timberwolves,99,Yes
401070806,"PHI 109, DET 99",Philadelphia 76ers,Detroit Pistons,20181103,Philadelphia 76ers,109,Detroit Pistons,99,Yes
401070807,"CHA 126, CLE 94",Charlotte Hornets,Cleveland Cavaliers,20181103,Charlotte Hornets,126,Cleveland Cavaliers,94,Yes
401070808,"IND 102, BOS 101",Indiana Pacers,Boston Celtics,20181103,Indiana Pacers,102,Boston Celtics,101,Yes
401070809,"ATL 123, MIA 118",Atlanta Hawks,Miami Heat,20181103,Atlanta Hawks,123,Miami Heat,118,Yes
401070810,"HOU 96, CHI 88",Chicago Bulls,Houston Rockets,20181103,Houston Rockets,96,Chicago Bulls,88,No
401070811,"SA 109, NO 95",San Antonio Spurs,New Orleans Pelicans,20181103,San Antonio Spurs,109,New Orleans Pelicans,95,Yes
401070812,"DEN 103, UTAH 88",Denver Nuggets,Utah Jazz,20181103,Denver Nuggets,103,Utah Jazz,88,Yes
401070813,"LAL 114, POR 110",Portland Trail Blazers,Los Angeles Lakers,20181103,Los Angeles Lakers,114,Portland Trail Blazers,110,No
401070814,"MIL 144, SAC 109",Milwaukee Bucks,Sacramento Kings,20181104,Milwaukee Bucks,144,Sacramento Kings,109,Yes
401070815,"BKN 122, PHI 97",Brooklyn Nets,Philadelphia 76ers,20181104,Brooklyn Nets,122,Philadelphia 76ers,97,Yes
401070816,"WSH 108, NY 95",Washington Wizards,New York Knicks,20181104,Washington Wizards,108,New York Knicks,95,Yes
401070817,"ORL 117, SA 110",San Antonio Spurs,Orlando Magic,20181104,Orlando Magic,117,San Antonio Spurs,110,No
401070818,"PHX 102, MEM 100",Phoenix Suns,Memphis Grizzlies,20181104,Phoenix Suns,102,Memphis Grizzlies,100,Yes
401070819,"POR 111, MIN 81",Portland Trail Blazers,Minnesota Timberwolves,20181104,Portland Trail Blazers,111,Minnesota Timberwolves,81,Yes
401070820,"TOR 121, LAL 107",Los Angeles Lakers,Toronto Raptors,20181104,Toronto Raptors,121,Los Angeles Lakers,107,No
401070821,"MIA 120, DET 115 (OT)",Detroit Pistons,Miami Heat,20181105,Miami Heat,120,Detroit Pistons,115,No
401070822,"HOU 98, IND 94",Indiana Pacers,Houston Rockets,20181105,Houston Rockets,98,Indiana Pacers,94,No
401070823,"ORL 102, CLE 100",Orlando Magic,Cleveland Cavaliers,20181105,Orlando Magic,102,Cleveland Cavaliers,100,Yes
401070824,"CHI 116, NY 115 (2OT)",New York Knicks,Chicago Bulls,20181105,Chicago Bulls,116,New York Knicks,115,No
401070825,"OKC 122, NO 116",Oklahoma City Thunder,New Orleans Pelicans,20181105,Oklahoma City Thunder,122,New Orleans Pelicans,116,Yes
401070826,"DEN 115, BOS 107",Denver Nuggets,Boston Celtics,20181105,Denver Nuggets,115,Boston Celtics,107,Yes
401070827,"TOR 124, UTAH 111",Utah Jazz,Toronto Raptors,20181105,Toronto Raptors,124,Utah Jazz,111,No
401070828,"GS 117, MEM 101",Golden State Warriors,Memphis Grizzlies,20181105,Golden State Warriors,117,Memphis Grizzlies,101,Yes
401070829,"LAC 120, MIN 109",LA Clippers,Minnesota Timberwolves,20181105,LA Clippers,120,Minnesota Timberwolves,109,Yes
401070830,"CHA 113, ATL 102",Charlotte Hornets,Atlanta Hawks,20181106,Charlotte Hornets,113,Atlanta Hawks,102,Yes
401070831,"DAL 119, WSH 100",Dallas Mavericks,Washington Wizards,20181106,Dallas Mavericks,119,Washington Wizards,100,Yes
401070832,"BKN 104, PHX 82",Phoenix Suns,Brooklyn Nets,20181106,Brooklyn Nets,104,Phoenix Suns,82,No
401070833,"POR 118, MIL 103",Portland Trail Blazers,Milwaukee Bucks,20181106,Portland Trail Blazers,118,Milwaukee Bucks,103,Yes
401070834,"OKC 95, CLE 86",Cleveland Cavaliers,Oklahoma City Thunder,20181107,Oklahoma City Thunder,95,Cleveland Cavaliers,86,No
401070835,"DET 103, ORL 96",Orlando Magic,Detroit Pistons,20181107,Detroit Pistons,103,Orlando Magic,96,No
401070836,"NY 112, ATL 107",Atlanta Hawks,New York Knicks,20181107,New York Knicks,112,Atlanta Hawks,107,No
401070837,"MIA 95, SA 88",Miami Heat,San Antonio Spurs,20181107,Miami Heat,95,San Antonio Spurs,88,Yes
401070838,"PHI 100, IND 94",Indiana Pacers,Philadelphia 76ers,20181107,Philadelphia 76ers,100,Indiana Pacers,94,No
401070839,"MEM 89, DEN 87",Memphis Grizzlies,Denver Nuggets,20181107,Memphis Grizzlies,89,Denver Nuggets,87,Yes
401070840,"NO 107, CHI 98",New Orleans Pelicans,Chicago Bulls,20181107,New Orleans Pelicans,107,Chicago Bulls,98,Yes
401070841,"UTAH 117, DAL 102",Utah Jazz,Dallas Mavericks,20181107,Utah Jazz,117,Dallas Mavericks,102,Yes
401070842,"TOR 114, SAC 105",Sacramento Kings,Toronto Raptors,20181107,Toronto Raptors,114,Sacramento Kings,105,No
401070843,"LAL 114, MIN 110",Los Angeles Lakers,Minnesota Timberwolves,20181107,Los Angeles Lakers,114,Minnesota Timberwolves,110,Yes
401070844,"OKC 98, HOU 80",Oklahoma City Thunder,Houston Rockets,20181108,Oklahoma City Thunder,98,Houston Rockets,80,Yes
401070845,"BOS 116, PHX 109 (OT)",Phoenix Suns,Boston Celtics,20181108,Boston Celtics,116,Phoenix Suns,109,No
401070846,"POR 116, LAC 105",Portland Trail Blazers,LA Clippers,20181108,Portland Trail Blazers,116,LA Clippers,105,Yes
401070847,"MIL 134, GS 111",Golden State Warriors,Milwaukee Bucks,20181108,Milwaukee Bucks,134,Golden State Warriors,111,No
401070848,"ORL 117, WSH 108",Orlando Magic,Washington Wizards,20181109,Orlando Magic,117,Washington Wizards,108,Yes
401070849,"PHI 133, CHA 132 (OT)",Philadelphia 76ers,Charlotte Hornets,20181109,Philadelphia 76ers,133,Charlotte Hornets,132,Yes
401070850,"DET 124, ATL 109",Atlanta Hawks,Detroit Pistons,20181109,Detroit Pistons,124,Atlanta Hawks,109,No
401070851,"IND 110, MIA 102",Miami Heat,Indiana Pacers,20181109,Indiana Pacers,110,Miami Heat,102,No
401070852,"BKN 112, DEN 110",Denver Nuggets,Brooklyn Nets,20181109,Brooklyn Nets,112,Denver Nuggets,110,No
401070853,"UTAH 123, BOS 115",Utah Jazz,Boston Celtics,20181109,Utah Jazz,123,Boston Celtics,115,Yes
401070854,"SAC 121, MIN 110",Sacramento Kings,Minnesota Timberwolves,20181109,Sacramento Kings,121,Minnesota Timberwolves,110,Yes
401070855,"TOR 128, NY 112",Toronto Raptors,New York Knicks,20181110,Toronto Raptors,128,New York Knicks,112,Yes
401070856,"LAC 128, MIL 126 (OT)",LA Clippers,Milwaukee Bucks,20181110,LA Clippers,128,Milwaukee Bucks,126,Yes
401070857,"NO 119, PHX 99",New Orleans Pelicans,Phoenix Suns,20181110,New Orleans Pelicans,119,Phoenix Suns,99,Yes
401070858,"WSH 116, MIA 110",Miami Heat,Washington Wizards,20181110,Washington Wizards,116,Miami Heat,110,No
401070859,"CHI 99, CLE 98",Chicago Bulls,Cleveland Cavaliers,20181110,Chicago Bulls,99,Cleveland Cavaliers,98,Yes
401070860,"MEM 112, PHI 106 (OT)",Memphis Grizzlies,Philadelphia 76ers,20181110,Memphis Grizzlies,112,Philadelphia 76ers,106,Yes
401070861,"SA 96, HOU 89",San Antonio Spurs,Houston Rockets,20181110,San Antonio Spurs,96,Houston Rockets,89,Yes
401070862,"GS 116, BKN 100",Golden State Warriors,Brooklyn Nets,20181110,Golden State Warriors,116,Brooklyn Nets,100,Yes
401070863,"DAL 111, OKC 96",Dallas Mavericks,Oklahoma City Thunder,20181110,Dallas Mavericks,111,Oklahoma City Thunder,96,Yes
401070864,"LAL 101, SAC 86",Sacramento Kings,Los Angeles Lakers,20181110,Los Angeles Lakers,101,Sacramento Kings,86,No
401070865,"CHA 113, DET 103",Detroit Pistons,Charlotte Hornets,20181111,Charlotte Hornets,113,Detroit Pistons,103,No
401070866,"HOU 115, IND 103",Houston Rockets,Indiana Pacers,20181111,Houston Rockets,115,Indiana Pacers,103,Yes
401070867,"ORL 115, NY 89",New York Knicks,Orlando Magic,20181111,Orlando Magic,115,New York Knicks,89,No
401070868,"MIL 121, DEN 114",Denver Nuggets,Milwaukee Bucks,20181111,Milwaukee Bucks,121,Denver Nuggets,114,No
401070869,"POR 100, BOS 94",Portland Trail Blazers,Boston Celtics,20181111,Portland Trail Blazers,100,Boston Celtics,94,Yes
401070870,"LAL 107, ATL 106",Los Angeles Lakers,Atlanta Hawks,20181111,Los Angeles Lakers,107,Atlanta Hawks,106,Yes
401070880,"CLE 113, CHA 89",Cleveland Cavaliers,Charlotte Hornets,20181113,Cleveland Cavaliers,113,Charlotte Hornets,89,Yes
401070881,"HOU 109, DEN 99",Denver Nuggets,Houston Rockets,20181113,Houston Rockets,109,Denver Nuggets,99,No
401070882,"GS 110, ATL 103",Golden State Warriors,Atlanta Hawks,20181113,Golden State Warriors,110,Atlanta Hawks,103,Yes
401070883,"ORL 111, PHI 106",Orlando Magic,Philadelphia 76ers,20181114,Orlando Magic,111,Philadelphia 76ers,106,Yes
401070884,"WSH 119, CLE 95",Washington Wizards,Cleveland Cavaliers,20181114,Washington Wizards,119,Cleveland Cavaliers,95,Yes
401070885,"BOS 111, CHI 82",Boston Celtics,Chicago Bulls,20181114,Boston Celtics,111,Chicago Bulls,82,Yes
401070886,"MIA 120, BKN 107",Brooklyn Nets,Miami Heat,20181114,Miami Heat,120,Brooklyn Nets,107,No
401070887,"DET 106, TOR 104",Toronto Raptors,Detroit Pistons,20181114,Detroit Pistons,106,Toronto Raptors,104,No
401070888,"MEM 116, MIL 113",Milwaukee Bucks,Memphis Grizzlies,20181114,Memphis Grizzlies,116,Milwaukee Bucks,113,No
401070889,"MIN 107, NO 100",Minnesota Timberwolves,New Orleans Pelicans,20181114,Minnesota Timberwolves,107,New Orleans Pelicans,100,Yes
401070890,"OKC 128, NY 103",Oklahoma City Thunder,New York Knicks,20181114,Oklahoma City Thunder,128,New York Knicks,103,Yes
401070891,"DAL 118, UTAH 68",Dallas Mavericks,Utah Jazz,20181114,Dallas Mavericks,118,Utah Jazz,68,Yes
401070892,"PHX 116, SA 96",Phoenix Suns,San Antonio Spurs,20181114,Phoenix Suns,116,San Antonio Spurs,96,Yes
401070893,"LAL 126, POR 117",Los Angeles Lakers,Portland Trail Blazers,20181114,Los Angeles Lakers,126,Portland Trail Blazers,117,Yes
401070894,"HOU 107, GS 86",Houston Rockets,Golden State Warriors,20181115,Houston Rockets,107,Golden State Warriors,86,Yes
401070895,"DEN 138, ATL 93",Denver Nuggets,Atlanta Hawks,20181115,Denver Nuggets,138,Atlanta Hawks,93,Yes
401070896,"LAC 116, SA 111",LA Clippers,San Antonio Spurs,20181115,LA Clippers,116,San Antonio Spurs,111,Yes
401070897,"BOS 123, TOR 116 (OT)",Boston Celtics,Toronto Raptors,20181116,Boston Celtics,123,Toronto Raptors,116,Yes
401070898,"IND 99, MIA 91",Indiana Pacers,Miami Heat,20181116,Indiana Pacers,99,Miami Heat,91,Yes
401070899,"PHI 113, UTAH 107",Philadelphia 76ers,Utah Jazz,20181116,Philadelphia 76ers,113,Utah Jazz,107,Yes
401070900,"BKN 115, WSH 104",Washington Wizards,Brooklyn Nets,20181116,Brooklyn Nets,115,Washington Wizards,104,No
401070901,"MEM 112, SAC 104",Memphis Grizzlies,Sacramento Kings,20181116,Memphis Grizzlies,112,Sacramento Kings,104,Yes
401070902,"MIN 112, POR 96",Minnesota Timberwolves,Portland Trail Blazers,20181116,Minnesota Timberwolves,112,Portland Trail Blazers,96,Yes
401070903,"NO 129, NY 124",New Orleans Pelicans,New York Knicks,20181116,New Orleans Pelicans,129,New York Knicks,124,Yes
401070904,"MIL 123, CHI 104",Milwaukee Bucks,Chicago Bulls,20181116,Milwaukee Bucks,123,Chicago Bulls,104,Yes
401070905,"LAC 127, BKN 119",Brooklyn Nets,LA Clippers,20181117,LA Clippers,127,Brooklyn Nets,119,No
401070906,"PHI 122, CHA 119 (OT)",Charlotte Hornets,Philadelphia 76ers,20181117,Philadelphia 76ers,122,Charlotte Hornets,119,No
401070907,"IND 97, ATL 89",Indiana Pacers,Atlanta Hawks,20181117,Indiana Pacers,97,Atlanta Hawks,89,Yes
401070908,"ORL 130, LAL 117",Orlando Magic,Los Angeles Lakers,20181117,Orlando Magic,130,Los Angeles Lakers,117,Yes
401070909,"NO 125, DEN 115",New Orleans Pelicans,Denver Nuggets,20181117,New Orleans Pelicans,125,Denver Nuggets,115,Yes
401070910,"UTAH 98, BOS 86",Boston Celtics,Utah Jazz,20181117,Utah Jazz,98,Boston Celtics,86,No
401070911,"TOR 122, CHI 83",Chicago Bulls,Toronto Raptors,20181117,Toronto Raptors,122,Chicago Bulls,83,No
401070912,"HOU 132, SAC 112",Houston Rockets,Sacramento Kings,20181117,Houston Rockets,132,Sacramento Kings,112,Yes
401070913,"DAL 112, GS 109",Dallas Mavericks,Golden State Warriors,20181117,Dallas Mavericks,112,Golden State Warriors,109,Yes
401070914,"OKC 110, PHX 100",Phoenix Suns,Oklahoma City Thunder,20181117,Oklahoma City Thunder,110,Phoenix Suns,100,No
401070915,"MEM 100, MIN 87",Minnesota Timberwolves,Memphis Grizzlies,20181118,Memphis Grizzlies,100,Minnesota Timberwolves,87,No
401070916,"LAL 113, MIA 97",Miami Heat,Los Angeles Lakers,20181118,Los Angeles Lakers,113,Miami Heat,97,No
401070917,"ORL 131, NY 117",Orlando Magic,New York Knicks,20181118,Orlando Magic,131,New York Knicks,117,Yes
401070918,"POR 119, WSH 109",Washington Wizards,Portland Trail Blazers,20181118,Portland Trail Blazers,119,Washington Wizards,109,No
401070919,"SA 104, GS 92",San Antonio Spurs,Golden State Warriors,20181118,San Antonio Spurs,104,Golden State Warriors,92,Yes
401070920,"CHA 117, BOS 112",Charlotte Hornets,Boston Celtics,20181119,Charlotte Hornets,117,Boston Celtics,112,Yes
401070921,"DET 113, CLE 102",Detroit Pistons,Cleveland Cavaliers,20181119,Detroit Pistons,113,Cleveland Cavaliers,102,Yes
401070922,"IND 121, UTAH 94",Indiana Pacers,Utah Jazz,20181119,Indiana Pacers,121,Utah Jazz,94,Yes
401070923,"PHI 119, PHX 114",Philadelphia 76ers,Phoenix Suns,20181119,Philadelphia 76ers,119,Phoenix Suns,114,Yes
401070924,"LAC 127, ATL 119",Atlanta Hawks,LA Clippers,20181119,LA Clippers,127,Atlanta Hawks,119,No
